Open,High,Low,Close,VWAP,Volume,Turnover,upB,midB,lowB,RSI,K,MACD,EMA,ADX,AroonUp,AroonDown,diff
850.0,857.0,846.1,851.45,851.64,2983707,254103146030000.03,861.1507520998196,805.3275000000001,749.5042479001806,79.02401408663275,88.87426858708011,3.02951697902218,791.5672464007864,34.89849392690508,0.0,85.71428571428572,10.899999999999977
853.8,895.75,853.8,891.3,877.84,8211163,720811972265000.0,876.0619136516469,811.4675,746.873086348353,86.45179111497947,89.67960227375816,5.110201483895768,798.0016176007357,36.78754142853266,0.0,100.0,41.950000000000045
898.9,932.0,894.0,921.8,920.03,10659773,980730547790000.0,897.0768844796781,818.8050000000001,740.533115520322,89.5874154191855,89.45386504379532,7.861540315212508,805.9886100135915,39.150737497081806,0.0,100.0,38.0
935.0,999.7,935.0,992.55,969.67,14912419,1446018303485000.0,936.1679688478722,829.5300000000001,722.892031152128,93.47795604610326,89.78108918427237,13.439745485757488,818.024828722392,42.00648655692823,7.142857142857143,100.0,64.70000000000005
1000.0,1008.0,953.5,974.95,973.55,8650976,842211526205000.0,960.6674371718123,839.2550000000001,717.842562828188,84.72770396743108,89.04324663863724,14.828434482808362,828.1490333209474,44.7163787117081,0.0,100.0,54.5
975.0,999.5,966.0,977.2,983.59,6676696,656714385845000.0,980.7777663760011,849.4900000000001,718.2022336239992,84.92810800673786,89.04638143487549,14.751402159914242,837.765224719596,47.232707141146555,7.142857142857143,92.85714285714286,33.5
977.5,985.0,951.0,955.1,963.45,3524708,339588096035000.0,992.952332249565,858.3775000000002,723.8026677504354,74.28924261510672,88.36692174146525,12.17214072769081,845.3352102215575,48.5981822193429,0.0,85.71428571428572,34.0
960.0,982.0,952.15,978.65,969.76,4795378,465035402864999.94,1007.6881787105943,868.2000000000002,728.711821289406,77.61011279829762,87.53411530225416,11.04527329466491,853.9361644008119,49.86612336338237,0.0,78.57142857142857,29.850000000000023
982.0,1050.0,982.0,997.95,997.43,9853311,982800903775000.0,1024.3891449190683,878.3800000000003,732.3708550809324,79.96635966145365,86.35409516329348,10.591411052395173,863.2273796007595,51.72684614483374,28.571428571428573,100.0,68.0
985.0,1011.0,971.0,1008.9,998.25,6259209,624824882465000.0,1040.0074358102252,889.2825000000005,738.5575641897759,81.2127293441663,85.44358761164897,10.026150173037685,872.6256131749041,52.861694234911575,21.42857142857143,92.85714285714286,40.0
1006.6,1030.0,1006.6,1022.95,1023.63,1178831,120668234925000.0,1055.4706108105331,900.7425000000005,746.0143891894679,82.74333582211736,85.64607589619945,9.595681828957666,882.3239607120071,54.10215231090585,14.285714285714286,85.71428571428572,23.399999999999977
1025.0,1042.9,1024.0,1031.15,1034.49,3045647,315070055155000.0,1069.2978405789245,912.5150000000006,755.7321594210766,83.60928569768429,85.87639617909382,8.877060863307875,891.9256406660711,55.37248978921172,7.142857142857143,78.57142857142857,18.90000000000009
1031.2,1042.0,1021.1,1035.55,1032.2,2673389,275947349755000.03,1080.3643194928552,924.5250000000005,768.6856805071459,84.0854177988866,87.55028493460608,7.752762975526835,901.1917283650342,56.38868273942253,0.0,71.42857142857143,20.899999999999977
1042.0,1120.8,1040.0,1080.2,1085.11,14186838,1539423718865000.0,1100.398888196198,937.0950000000006,773.7911118038032,88.0119175962386,87.46230415853127,8.984123058930628,912.7406491156772,57.94095304469581,0.0,100.0,80.79999999999995
1083.7,1109.0,1082.0,1099.25,1097.29,5974599,655588621245000.0,1121.170643169297,950.2200000000006,779.2693568307044,89.26723348708704,87.5119802522205,9.973205164211656,924.7735104630528,59.382346899592434,0.0,92.85714285714286,27.0
1115.0,1169.0,1112.0,1155.0,1147.97,7762822,891145516529999.9,1150.916062331371,965.9450000000006,780.9739376686301,91.99343016980279,87.43796315314646,13.077960118337153,939.6268323686623,61.030865418199426,0.0,100.0,57.0
1160.0,1169.7,1136.0,1154.1,1152.82,7244226,835128498090000.0,1173.6950147841117,981.9775000000005,790.2599852158893,91.57619278387286,87.46652379578613,13.70094346988489,953.4638109255228,62.5647477544694,0.0,100.0,33.700000000000045
1160.0,1175.0,1137.25,1169.8,1154.65,10202815,1178063374325000.0,1194.7447929520977,998.6550000000004,802.5652070479032,92.2568935889611,87.54110016669692,13.763888641912928,967.4209844141988,64.01390075708485,0.0,100.0,37.75
1175.0,1184.4,1101.0,1110.25,1130.47,12118649,1369973710655000.0,1198.1374739593757,1012.7300000000005,827.3225260406252,68.81991670516688,86.34490251259437,8.638863154188158,976.6357596132827,63.6918221575901,14.285714285714286,100.0,83.40000000000009
1120.55,1120.55,1057.0,1066.85,1078.36,8558303,922891564635000.0,1193.8936209519543,1023.7475000000004,853.6013790480465,57.0780455078415,83.74746096528136,1.541746023458046,982.4560331866194,61.76312398569643,7.142857142857143,92.85714285714286,63.549999999999955
1070.0,1070.0,1011.55,1021.65,1037.33,9724804,1008785974295000.1,1183.0010447208165,1032.2575000000004,881.5139552791843,47.66683148929267,80.56747565935419,-6.537783081843173,984.9846762068374,58.63192496907626,0.0,85.71428571428572,58.450000000000045
1024.95,1054.9,976.0,1043.7,1022.08,12525373,1280197374015000.0,1176.05290701241,1039.8775000000005,903.702092987591,51.96026561045165,76.97969449632193,-10.502887891995144,988.772761612848,54.85134203629656,0.0,78.57142857142857,78.90000000000009
1069.2,1091.95,1055.0,1086.2,1075.83,5845869,628917121670000.0,1174.248851459256,1048.0975000000005,921.9461485407452,59.139375489397096,75.31700290274168,-10.352284486325914,995.0583898958901,52.04267539726545,7.142857142857143,71.42857142857143,36.950000000000045
1065.0,1069.8,992.5,1004.8,1026.19,9549377,979943394360000.0,1173.8918381395476,1048.7100000000005,923.5281618604532,44.86964921170723,70.4437898164189,-15.513343381496135,995.6868808703488,48.529591250745646,0.0,64.28571428571429,77.29999999999995
1010.0,1060.0,961.5,978.1,1002.87,13997755,1403796791420000.0,1173.6851280618846,1048.8675000000005,924.0498719381164,41.24278543280215,64.67698076526439,-20.20691380888382,994.5522433948424,45.81116077989344,100.0,57.142857142857146,98.5
995.0,999.0,840.0,929.4,943.33,12911483,1217975872025000.0,1178.32530041774,1046.4775000000004,914.6296995822607,35.43757742683024,59.97649685722366,-25.7193597638407,990.3488728532396,44.876320005474035,100.0,50.0,159.0
939.0,980.0,921.2,967.1,947.79,8397857,795941037685000.0,1177.3563949714994,1047.0775000000006,916.7986050285016,42.410043744620204,55.93295394634298,-25.88362373213935,988.8489455723854,44.00825357208459,92.85714285714286,42.85714285714286,58.799999999999955
972.0,972.0,865.0,938.55,944.38,11456992,1081976305135000.0,1180.6294602602366,1045.0725000000004,909.5155397397643,38.8772044044311,51.889721254649615,-26.856066067767856,985.6038523096508,43.767536166436614,85.71428571428572,35.714285714285715,107.0
944.4,962.0,922.5,950.0,945.6,9098194,860329473085000.0,1183.0899119573687,1042.6750000000004,902.2600880426321,41.064895941504204,47.60477598029433,-25.67016495320494,983.3068295799959,43.544012861192066,78.57142857142857,28.571428571428573,39.5
960.0,991.8,952.55,958.5,969.92,6631388,643193838855000.0,1184.653726291956,1040.1550000000002,895.6562737080443,42.754916546739466,43.28324559430401,-23.323377483950328,981.7063889619317,42.658711287372,71.42857142857143,21.42857142857143,39.25
962.0,978.0,951.0,955.95,963.48,3726526,359042573585000.0,1185.7811252684319,1036.8050000000003,887.8288747315686,42.35010657880676,39.01996205960089,-21.02401790476694,980.0446864482586,41.85516079603493,64.28571428571429,14.285714285714286,27.0
959.7,977.5,945.0,954.95,966.74,3546189,342823030680000.0,1186.1924996532093,1032.9950000000003,879.7975003467914,42.1761067054002,34.426984624724504,-18.7280860684577,978.4256744193387,41.184713160642865,57.142857142857146,7.142857142857143,32.5
938.0,962.9,912.0,954.15,935.4,9106430,851816604120000.0,1185.9129469895552,1028.9250000000004,871.9370530104457,42.022636104093216,32.459658113632045,-16.499210586466564,976.8595018761556,40.966621461090384,50.0,0.0,50.89999999999998
965.0,965.0,925.0,925.35,935.91,8935806,836310539560000.0,1182.5056579005231,1021.1825000000002,859.8593420994773,36.68330175732977,31.333940303929783,-16.178495612593444,973.5363082067262,40.707734488353026,42.85714285714286,0.0,40.0
930.0,962.0,925.05,958.1,942.24,5698370,536925696710000.06,1173.5078770602317,1014.1250000000002,854.7421229397687,45.441982778884444,32.54463528077302,-13.105739814831843,972.5404173546793,40.46733944223977,35.714285714285715,14.285714285714286,36.950000000000045
962.0,970.7,925.05,925.35,945.55,5848259,552980399385000.06,1152.584346310484,1002.6425000000002,852.7006536895162,39.38799167406667,32.53094171569776,-12.61932342895479,969.4958742995387,39.9820002325083,28.571428571428573,7.142857142857143,45.65000000000009
920.0,925.0,900.0,906.5,914.02,8414949,769142622060000.0,1128.574830885563,990.2625000000002,851.9501691144374,36.29558995247591,30.742018634615654,-12.863645713652126,965.4316243447298,39.89381006096541,21.42857142857143,0.0,25.0
905.0,920.0,878.85,893.0,898.1,11521168,1034712605890000.0,1093.9357948861393,976.4225000000002,858.909205113861,34.16133264180458,31.475685160028824,-13.182429710363731,960.7586163224892,40.096494549450775,14.285714285714286,0.0,41.14999999999998
881.1,885.0,807.0,825.7,845.1,11944784,1009457205110000.0,1080.3524453853693,962.1950000000003,844.0375546146312,25.768320991947686,31.63942069966864,-16.934518571278463,952.0451572049092,41.07099365806461,100.0,0.0,78.0
815.0,929.2,815.0,922.75,895.36,11297369,1011517863610000.0,1063.9587184470668,954.9900000000004,846.0212815529338,46.73615263928956,34.25921307338088,-12.114815467027645,950.155147062657,40.73544284737034,92.85714285714286,0.0,114.20000000000005
918.0,948.0,893.3,901.05,906.81,7039646,638359675150000.0,1055.8334372985007,948.9600000000003,842.0865627014998,43.67148170801007,35.258362733244816,-9.725871486446833,946.9870730586146,39.94464334666727,85.71428571428572,21.42857142857143,54.700000000000045
890.0,890.0,851.0,858.65,864.35,7244040,626139195655000.0,1044.1849725718262,939.7075000000002,835.2300274281743,38.22910460855244,35.21080213472603,-10.284571036523879,941.287907054833,39.745430685985944,78.57142857142857,14.285714285714286,39.0
865.0,893.0,843.2,858.45,864.99,8583434,742455551415000.0,1014.4906875915304,928.3200000000003,842.1493124084701,38.204151601302385,34.91803813333834,-9.944962461797804,935.9435259545212,39.65342437399635,71.42857142857143,7.142857142857143,49.799999999999955
877.0,900.0,872.5,895.35,885.3,6000097,531190522489999.94,1002.554215369516,922.8475000000002,843.1407846304844,45.497086637870446,36.150823930584075,-6.669812691484381,933.324588796165,39.37389911904149,64.28571428571429,0.0,27.5
908.0,945.0,908.0,921.6,928.99,6956151,646221752005000.0,995.5935359529168,920.0225000000003,844.4514640470837,50.147488858285115,38.54702599198227,-2.390867600918419,932.5681637125415,37.954578980637166,57.142857142857146,0.0,37.0
918.0,940.0,903.0,933.7,928.99,4003171,371890448470000.0,995.9383842418486,920.2375000000002,844.5366157581518,52.23484035054421,41.69136823056878,1.395356905231374,932.6411854085065,36.71777381581366,50.0,0.0,37.0
930.0,936.0,916.0,925.0,926.03,4529902,419481222900000.0,990.7838404900209,918.1325000000003,845.4811595099796,50.54412459619139,43.933878544007705,3.343685841555036,932.1482057047319,35.56931187704897,42.85714285714286,21.42857142857143,20.0
930.0,968.5,918.0,964.15,948.09,6496928,615964035740000.0,994.324520897829,919.4125000000004,844.5004791021718,57.43306888735954,48.37123634765881,7.083977095647054,934.2128375947492,33.67436935229432,35.714285714285715,14.285714285714286,50.5
970.0,993.4,967.2,975.1,984.31,4852544,477642286860000.06,998.3760019479705,920.6675000000002,842.95899805203,59.1992793631527,51.46466660453075,9.935559429959117,936.8507190402493,31.342322197390974,28.571428571428573,100.0,26.199999999999932
968.0,1016.5,952.1,1011.9,988.68,6031015,596276481465000.0,1009.2939417306652,923.3375000000003,837.3810582693354,64.67284106368277,56.03098995745465,13.70767303251353,941.6926081344267,29.523961789401785,21.42857142857143,100.0,64.39999999999998
1010.0,1024.0,1002.1,1007.2,1008.78,835543,84288101880000.0,1018.3992594564772,925.9000000000003,833.4007405435234,63.46463366318949,60.55383691313239,15.179341764128733,945.9188914805927,27.99252272029023,14.285714285714286,100.0,21.899999999999977
1015.0,1023.8,977.5,981.2,1002.34,7047164,706365839400000.0,1022.0389724378012,927.2125000000003,832.3860275621994,56.92767175101204,64.56709324205693,13.738075881272035,948.1950920302319,26.004123957960292,7.142857142857143,92.85714285714286,46.299999999999955
993.0,1010.9,979.55,985.75,994.3,12507571,1243623374580000.0,1026.374651416116,928.7925000000002,831.2103485838845,57.77339044196712,69.70702047491179,12.464910329912978,950.617989318604,24.157753678653926,0.0,85.71428571428572,31.350000000000023
962.15,1006.0,962.15,1000.95,991.19,6403778,634735080260000.0,1035.0619798259625,932.5725000000004,830.0830201740384,60.641869750186004,71.46529367558385,12.015096319324854,953.865215814178,22.862969925098362,0.0,78.57142857142857,43.85000000000002
1023.9,1030.0,1001.5,1008.35,1017.69,6026607,613320883580000.0,1042.3088690777233,935.0850000000004,827.8611309222774,62.036866461508744,74.14509418251039,11.579760484545693,957.3803631810052,21.407963875518448,14.285714285714286,100.0,28.5
1024.9,1064.0,1024.9,1059.85,1050.43,5951444,625155097040000.0,1061.853169734877,941.8100000000004,821.7668302651239,70.20341012343512,79.15733252646456,13.964286671562267,963.9913074919082,20.81776126409397,7.142857142857143,100.0,39.09999999999991
1061.65,1079.7,1054.3,1071.1,1067.83,4381854,467906508285000.06,1081.315483621267,950.0400000000003,818.7645163787337,71.68198016156079,84.01508336635824,15.390758538398407,970.9015457182367,20.589385519183473,0.0,100.0,25.40000000000009
1070.0,1083.7,1068.0,1074.7,1075.11,3618844,389067091495000.0,1098.2667065440726,959.1250000000003,819.9832934559281,72.17294462571812,87.11170497017409,15.618678725405008,977.5982201880279,20.459352625077173,0.0,100.0,15.700000000000045
1074.0,1099.0,1065.15,1094.15,1087.77,4376904,476105865364999.94,1109.3892497512995,972.5475000000004,835.7057502487012,74.79613011821127,89.27680739572747,16.05933382983681,985.1176898533164,20.653704587122927,7.142857142857143,100.0,33.84999999999991
1079.9,1091.0,1071.15,1083.25,1081.14,4269451,461587757925000.0,1123.481955512911,980.5725000000004,837.6630444870898,70.64913989597474,90.2765048201873,14.636758623294593,991.4488066369734,20.834174266165416,0.0,92.85714285714286,19.84999999999991
1094.0,1094.0,1026.25,1031.6,1058.1,6609409,699342060270000.0,1126.7734584665145,987.1000000000004,847.4265415334863,54.68562899525195,89.6107442585115,9.486990563440244,994.0392062087815,19.62919448338941,0.0,85.71428571428572,67.75
1036.0,1049.85,1023.2,1043.3,1038.41,4474993,464685571714999.94,1124.7829818013474,996.3325000000002,867.8820181986531,57.12404801146956,87.18819221856633,6.292275814474657,997.2173219372472,18.42649611137922,0.0,78.57142857142857,26.649999999999864
1045.0,1052.75,1036.2,1049.2,1045.69,3469398,362792634105000.0,1119.4144776288051,1005.8700000000002,892.3255223711955,58.37894788421375,85.46797678319841,4.105939011733852,1000.5710431025861,17.389009394393238,7.142857142857143,71.42857142857143,16.549999999999955
1036.2,1100.0,1011.1,1098.05,1076.13,7344439,790355295180000.0,1124.3469212493346,1016.0050000000003,907.6630787506659,67.20830707209356,85.52377128254861,5.397855753524233,1006.8600080637096,17.57159054794738,0.0,100.0,88.89999999999998
1086.25,1095.0,1070.35,1075.45,1079.34,3334343,359888307350000.0,1125.8031045229473,1023.6975000000004,921.5918954770536,60.60000136017587,84.80468003764038,4.230075136753914,1011.2851688337929,17.741130190533372,21.42857142857143,92.85714285714286,24.65000000000009
1065.0,1083.0,1050.75,1069.1,1061.81,3247287,344799350765000.0,1125.5179617295362,1030.4675000000002,935.4170382704642,58.79519028643585,84.61238240181817,2.609216697635169,1015.0151579412901,17.26160374404368,14.285714285714286,85.71428571428572,32.25
1058.0,1068.4,1027.75,1031.4,1048.46,2941065,308357980945000.0,1117.6219418628073,1035.7875000000004,953.9530581371935,49.140770282841345,82.36503946737254,-1.2172847585630464,1016.072244525723,16.135220937498445,7.142857142857143,78.57142857142857,40.65000000000009
1033.0,1040.0,989.1,1004.4,1006.45,6374130,641527032520000.0,1114.2939474729626,1037.8000000000004,961.3060525270382,43.461772180603745,77.11826136806097,-5.540025557087809,1015.3191964918054,15.85129060588026,0.0,71.42857142857143,50.89999999999998
1010.0,1029.9,977.15,983.05,987.1,6736611,664972938985000.0,1113.4566952853306,1038.1975000000004,962.9383047146703,39.45559655998533,71.14629997968784,-9.573997706533653,1013.2373128471728,15.85661784183256,100.0,64.28571428571429,52.750000000000114
997.0,1010.0,985.25,995.4,998.56,7203202,719282328020000.0,1114.113867429801,1037.3725000000004,960.6311325701997,42.84190760919427,65.1988031111894,-11.043031427169268,1012.0865184699359,15.86156456093112,92.85714285714286,57.142857142857146,24.75
990.0,995.0,955.6,967.55,968.9,6653511,644658562750000.0,1117.038494168582,1035.3900000000003,953.7415058314186,37.57593738297306,58.9435318554235,-13.36770303971473,1009.213194697682,16.52562441671417,100.0,50.0,39.39999999999998
962.0,975.0,941.5,971.5,962.13,5322776,512120089685000.06,1117.9387937227843,1034.9050000000002,951.8712062772161,38.762140303786516,53.50839440362808,-14.04693937054375,1006.7800853623477,17.426887737310768,100.0,42.85714285714286,33.5
984.8,991.0,977.0,987.8,983.61,3152067,310041625825000.0,1117.8030450190238,1035.0075000000002,952.2119549809765,43.670026728837804,48.628811993827746,-12.839078088947437,1005.5555637260671,17.70023115632269,92.85714285714286,35.714285714285715,14.0
990.0,1004.9,981.1,999.9,995.33,2948918,293515564295000.0,1117.8381460551298,1034.9550000000004,952.071853944871,47.16279364211406,44.73252508272468,-10.750509999307285,1005.190688646966,17.485785587092618,85.71428571428572,28.571428571428573,23.799999999999955
1004.9,1015.8,988.25,1000.1,1002.84,4682950,469626049960000.06,1118.0310876931558,1034.5425000000002,951.0539123068447,47.22289409526878,42.89032350369475,-8.954345747502716,1004.8622571213554,16.92892490489411,78.57142857142857,21.42857142857143,27.549999999999955
1008.7,1008.7,974.0,979.05,983.88,3609008,355084708545000.0,1116.4841694127126,1030.5025000000003,944.5208305872881,41.678776246437955,40.14802364950523,-8.771329045439007,1003.1969502103002,16.785436528304874,71.42857142857143,14.285714285714286,34.700000000000045
988.0,998.0,976.1,978.8,985.43,3319820,327145529320000.0,1112.5630610019164,1025.8875000000003,939.2119389980842,41.61430472846279,37.10757619879564,-8.261596973075067,1001.6229534225389,16.652197321472013,64.28571428571429,7.142857142857143,21.899999999999977
974.0,990.95,974.0,981.6,981.92,3479516,341659088885000.0,1106.9163448892039,1021.2325000000003,935.5486551107966,42.71699674253359,31.931744739367442,-7.360333308366382,1000.3311499759235,16.588039887087675,57.142857142857146,0.0,16.950000000000045
979.0,994.45,979.0,990.9,986.08,2060549,203186025375000.0,1095.7928662304416,1016.0700000000003,936.3471337695588,46.449447902131276,28.554664288651104,-5.829320454108133,999.7226886871542,16.385523929122105,50.0,0.0,15.450000000000045
995.0,1008.0,981.35,988.0,996.69,3973655,396051652305000.0,1085.603962062449,1011.3075000000002,937.0110379375515,45.423970747525495,25.63028537510728,-4.749140529918616,998.9663861912088,15.651196337694634,42.85714285714286,0.0,26.649999999999977
988.0,999.5,962.25,967.8,981.01,4994599,489972779185000.06,1084.114100417369,1008.1175000000003,932.1208995826315,38.79518316891425,23.949195668189446,-5.101380100875243,996.9556515982276,15.59042837875658,35.714285714285715,0.0,37.25
968.0,968.7,952.0,954.95,956.96,2432744,232802879660000.0,1081.2578558238731,1003.7000000000004,926.1421441761275,35.167724112607004,24.050532762644348,-5.852280574241693,994.2456095596323,15.843168096911267,28.571428571428573,0.0,16.700000000000045
955.5,979.7,955.0,977.15,968.26,2209516,213939584345000.0,1075.5311760008128,1000.0975000000004,924.6638239991881,45.03347858646883,27.134715096009533,-4.563542886243047,993.1426670073979,15.605957402286103,21.42857142857143,0.0,24.700000000000045
977.15,996.4,970.0,988.0,986.84,3368611,332427149850000.0,1055.2535599894663,994.5950000000005,933.9364400105345,49.22902735313283,30.54390106624146,-2.7778865191840323,992.8108820391786,14.717524752508941,14.285714285714286,35.714285714285715,26.399999999999977
988.0,990.0,967.2,978.95,977.92,2701869,264220610244999.97,1038.0171284119099,989.7700000000004,941.522871588091,45.97662728669229,33.55305429748136,-2.038018353108722,991.9166315850381,13.994838661322191,7.142857142857143,28.571428571428573,22.799999999999955
985.9,1015.0,975.0,1011.0,998.23,5525255,551548517000000.0,1020.4138017669119,986.8650000000005,953.316198233089,57.12321351022205,38.806557456999975,0.6351359560158496,993.1478166440679,13.59680180700158,0.0,21.42857142857143,40.0
1015.0,1032.0,1002.2,1029.25,1024.36,2643615,270800356300000.0,1019.7438649861028,986.7575000000004,953.771135013898,62.07415483123073,43.617353423651615,3.497774035562399,995.4769897638055,13.773730571285933,64.28571428571429,100.0,29.799999999999955
1035.0,1055.0,1034.1,1046.5,1044.63,4117495,430124194535000.06,1030.3589802723816,988.8625000000004,947.3660197276192,66.17595766553487,47.53893534851063,6.2573228547121955,998.768796875818,14.588597977988181,57.142857142857146,100.0,20.90000000000009
1059.0,1074.0,1038.05,1066.1,1060.12,5353897,567575330835000.0,1046.3005899845061,993.0150000000003,939.7294100154946,70.23949514618973,51.57843401501969,8.94330701903751,1003.1127454644749,15.8157942944048,50.0,100.0,35.950000000000045
1068.0,1078.5,1049.0,1055.9,1059.21,2157694,228545134219999.97,1055.9776225754517,996.0400000000003,936.1023774245488,65.67708602001983,55.7529722733599,9.520228567122892,1006.5183747893475,17.062377630815956,42.85714285714286,100.0,29.5
