Open,High,Low,Close,VWAP,Volume,Turnover,upB,midB,lowB,RSI,K,MACD,EMA,ADX,AroonUp,AroonDown,diff
960.0,964.2,914.5,923.9,944.61,1392264,131515205795000.0,998.1668800848588,937.9775,877.7881199151411,42.25938922857612,53.3757142857143,1.0915506210443366,942.8053151020024,24.026189810827447,14.285714285714286,14.285714285714286,49.700000000000045
924.95,932.8,894.0,923.95,912.42,1143488,104333847720000.0,997.4546815014725,937.015,876.5753184985275,42.27751564912081,55.357142857142875,-1.333971294699868,941.5888431599377,23.15398365421558,7.142857142857143,7.142857142857143,38.799999999999955
935.0,1003.4,930.5,989.7,966.25,1669003,161268174740000.0,1004.2597414937713,939.5975000000001,874.9352585062288,60.42839261934571,59.918555474563,1.3606361921268872,944.6927887625224,22.364856953868685,0.0,0.0,72.89999999999998
925.6,990.0,895.0,906.35,937.8,3656958,342950971805000.0,1004.3099147426663,938.04,871.7700852573337,41.879398267556326,59.66299920136822,-2.3951290223162705,942.2190604552628,20.80073173074593,0.0,57.142857142857146,95.0
942.7,945.9,856.0,869.1,892.77,3995748,356730101395000.0,1007.9451944020591,935.415,862.8848055979408,36.340223319667544,57.628354371442846,-7.049526177260215,937.5017017162136,20.066641054694863,100.0,50.0,89.89999999999998
870.0,890.0,798.0,859.8,843.81,2020855,170521291805000.0,1011.9663227234136,932.6524999999999,853.3386772765863,35.0540570947113,56.05012749070247,-10.223406233393252,932.4886887022643,20.337808113082627,100.0,42.85714285714286,92.0
862.1,915.1,822.0,872.55,865.69,1112093,96273194280000.0,1013.7181079676362,931.2349999999999,848.7518920323636,38.37637711163156,53.89558677095807,-10.872466119275684,928.6216765279247,20.014825517739954,92.85714285714286,35.714285714285715,93.10000000000002
880.0,905.0,851.0,867.85,882.39,2146667,189418915985000.0,1015.7261547796528,929.1424999999997,842.5588452203466,37.588800044062836,51.69653778306732,-10.993830528660121,924.7009232035425,19.7149131077789,85.71428571428572,28.571428571428573,54.0
854.0,883.5,836.0,870.5,856.93,1400935,120050301245000.0,1016.9510889072366,928.0999999999998,839.248911092763,38.38102598364381,49.80201799660684,-10.28396652099287,921.2040894484752,19.69551210956998,78.57142857142857,21.42857142857143,47.5
882.0,897.9,865.0,874.45,881.97,1112127,98086254290000.0,1017.4572933430304,927.68,837.9027066569695,39.64977045882618,47.9138608267067,-8.983914686467784,918.1876965808317,19.313657106536226,71.42857142857143,14.285714285714286,32.89999999999998
880.15,887.5,870.5,881.85,878.76,934959,82160623490000.0,1017.9203282516423,926.1175,834.3146717483576,42.13007350505034,45.47308248914999,-7.141448322305518,915.8433290594877,18.95907746086203,64.28571428571429,7.142857142857143,17.0
883.85,883.85,857.5,860.25,867.84,1131704,98213523250000.0,1018.2108131722817,922.2474999999998,826.2841868277179,37.174937397111215,41.238685817860116,-6.890027616042389,912.256662668553,18.891316258915456,57.142857142857146,0.0,26.350000000000023
840.0,855.0,811.0,832.65,829.68,1667235,138327777270000.0,1017.4643705105003,915.7949999999998,814.1256294894994,31.855553352379555,37.130626527931874,-8.016225609608853,907.1207489480012,19.65631210465484,50.0,0.0,44.0
840.0,846.15,814.1,818.75,830.88,1444939,120057433920000.0,1016.725613765168,908.7849999999999,800.8443862348317,29.49394852863472,33.28708901555594,-9.054278561560523,901.4194103061947,20.36666538998427,42.85714285714286,21.42857142857143,32.049999999999955
814.0,850.8,807.2,838.75,828.52,1220387,101111385045000.0,1013.0004751285571,903.03,793.0595248714428,36.96491984701472,31.599142561414403,-7.798612122285977,897.3762225445047,21.1457107184306,35.714285714285715,14.285714285714286,43.59999999999991
840.0,844.8,805.0,813.95,827.01,926685,76637909600000.0,1009.442229988235,895.8824999999999,782.3227700117649,32.25581962939559,29.046666556406755,-8.012367639464575,891.9938856061495,21.908820926261733,28.571428571428573,7.142857142857143,39.799999999999955
805.0,866.55,792.35,840.1,832.75,2271969,189198285635000.0,998.848200117353,889.0849999999998,779.3217998826466,41.05377341452353,24.473492315541396,-5.866151175993721,888.6458929863979,21.87073746227185,100.0,0.0,74.19999999999993
821.25,839.0,787.05,806.65,812.84,1531425,124481039565000.02,981.623853411948,879.3099999999998,776.9961465880517,34.656731393840055,24.23013108027859,-6.1434208271786375,883.3558353743723,21.949856947164594,100.0,0.0,51.950000000000045
801.0,808.0,762.2,768.4,779.26,1423277,110910110484999.98,971.9038410757935,868.9074999999999,765.9111589242063,28.929333466249936,23.903153825137107,-8.217472378593566,875.9393298663483,22.536756136639326,100.0,0.0,45.799999999999955
770.05,794.0,745.0,771.6,774.69,2391050,185231205655000.0,962.2262028759895,859.5549999999997,756.8837971240099,30.004597945877364,22.915597602512683,-8.6450153590731,869.2077601975517,23.4061585745539,100.0,7.142857142857143,49.0
775.45,786.0,740.0,746.4,766.02,1498251,114768478565000.02,960.0375255755333,850.6799999999997,741.3224744244661,26.496858328975108,20.653917288388985,-9.810864069655587,861.2846788944838,24.306524326334564,100.0,0.0,46.0
734.0,760.0,715.0,750.55,740.23,2218817,164242604490000.0,954.2147129135132,842.0099999999996,729.8052870864861,28.036282053353222,19.663581665136203,-9.482943415828387,854.1405060625816,25.58603992936471,100.0,0.0,45.0
755.0,784.8,726.1,741.25,753.76,2355108,177518454845000.0,927.774423136455,829.5874999999996,731.4005768635443,26.646688287172044,18.21980642883087,-9.07268123814832,846.8572476069312,25.820099058621615,92.85714285714286,7.142857142857143,58.69999999999993
769.0,778.1,750.5,772.15,765.42,1638066,125380609384999.98,917.4390803326314,822.8774999999996,728.3159196673678,37.99270114241213,17.98282658740474,-6.046167048591165,842.0374251806776,26.037439678645878,85.71428571428572,0.0,27.600000000000023
778.1,804.7,754.15,766.85,787.92,1754894,138270926000000.0,912.8326290858448,817.7649999999996,722.6973709141545,36.904819832329444,17.320795634233026,-3.83491065058967,837.1866235561178,25.27640729650147,78.57142857142857,0.0,50.55000000000007
765.0,765.0,738.25,753.3,750.17,1763179,132267569540000.02,909.4048936471568,812.4399999999996,715.4751063528424,34.12879577792075,16.967491405301377,-2.768314945878771,831.7745833266908,24.951051441203468,71.42857142857143,0.0,26.75
752.1,762.5,723.05,736.75,747.44,1855200,138664173370000.0,903.838222307995,805.6499999999996,707.4617776920043,30.967517542917683,16.787646850088795,-2.6602265389852064,825.6439650475495,24.99430623065903,64.28571428571429,28.571428571428573,39.450000000000045
725.0,751.9,725.0,739.9,740.38,1671050,123721499030000.0,897.0689580988503,799.2524999999996,701.4360419011489,32.29381263224369,17.239645529841606,-1.8953069382896786,820.1120963348044,25.034471392296343,57.142857142857146,21.42857142857143,26.899999999999977
751.9,778.7,750.4,773.45,764.27,1858573,142044626000000.0,887.0918820609674,794.3999999999996,701.7081179390319,44.83620228807233,18.57741634790886,1.185580148258552,817.1016385067525,24.077306810704986,50.0,14.285714285714286,28.300000000000068
771.0,775.0,751.15,762.65,761.42,1584334,120635068025000.0,874.7565217446553,788.8099999999996,702.8634782553439,42.05003605652844,20.2685900952929,2.7235500279022204,813.588629570833,23.188511127798726,42.85714285714286,7.142857142857143,23.850000000000023
770.1,770.1,750.0,754.1,756.79,241011,18239398710000.0,858.140876072157,782.4224999999996,706.7041239278421,39.870663313015854,20.795260908220374,3.35120859322452,809.7506534694888,22.397840608898942,35.714285714285715,0.0,20.100000000000023
754.1,767.0,724.0,728.65,742.73,1181004,87716178575000.0,846.0348021064655,775.8424999999995,705.6501978935336,34.03637823292141,20.962313412611813,2.2892421624580237,804.5183532456508,22.40355280014003,28.571428571428573,0.0,43.0
728.0,741.9,715.25,730.05,728.12,1387274,101009934475000.0,838.5038259569773,770.7124999999995,702.9211740430218,34.62112705338485,21.87111423539449,1.9322081802857056,799.7139433588346,22.635718105566486,21.42857142857143,0.0,26.649999999999977
720.0,724.1,710.0,714.6,716.66,1522359,109101882700000.0,833.7354470160105,765.5049999999995,697.2745529839885,31.226823993060055,21.1010845553566,0.9559969827814072,794.2227212066517,22.988256148805146,100.0,35.714285714285715,14.100000000000023
716.0,728.8,705.0,708.7,715.39,1967671,140765878440000.0,822.710109239429,759.0024999999996,695.2948907605702,29.979677722614923,21.08910923545751,0.250151885205419,788.7051262900935,23.448931472309027,100.0,28.571428571428573,23.799999999999955
720.0,735.9,720.0,727.75,729.51,1565973,114239843465000.02,814.4909387338392,754.6924999999995,694.8940612661598,38.75495757875889,21.330652423171085,1.3424491530751368,784.7725374971842,23.52616947845263,92.85714285714286,21.42857142857143,15.899999999999977
735.0,746.5,730.05,742.6,736.32,1418037,104413312980000.0,795.1071044915901,749.8174999999995,704.527895508409,44.752065703624815,22.99929774051811,3.2334332908787715,782.0517286263981,23.086825768590778,85.71428571428572,14.285714285714286,16.450000000000045
745.0,760.95,744.0,755.75,753.97,1844946,139102663200000.0,784.5054487820216,747.2724999999996,710.0395512179775,49.60714872612038,24.268745836358423,5.4100306953979995,780.354842908566,22.02670123993799,78.57142857142857,7.142857142857143,16.950000000000045
764.9,905.0,748.1,755.0,757.0,1197812,90674944540000.0,782.7572434647774,746.6024999999996,710.4477565352219,49.332418763665316,23.861050925406182,6.752148048287424,778.7190465918843,23.382935394069964,71.42857142857143,100.0,156.89999999999998
750.0,758.8,740.0,748.3,749.88,1116987,83760776885000.0,779.7498574678982,745.4374999999995,711.1251425321009,46.76187665295246,23.60232325419913,7.105768851061963,776.756527456924,24.372172070357742,64.28571428571429,92.85714285714286,18.799999999999955
751.4,756.8,718.5,721.75,737.23,1044170,76979812235000.0,780.0281196297022,744.2049999999996,708.3818803702969,38.0355865856681,23.175416174970213,5.538305668431448,773.2077192338967,24.59281191617262,57.142857142857146,85.71428571428572,38.299999999999955
719.0,731.75,711.35,729.5,724.4,1444375,104631184080000.0,779.4024720690146,743.1524999999996,706.9025279309845,41.571926076040974,22.876828957173164,5.025236221517559,770.3878663800969,24.571303230315948,50.0,78.57142857142857,20.399999999999977
731.35,737.7,722.0,728.55,729.8,1106155,80727511410000.0,779.3192699982461,742.5174999999996,705.7157300017531,41.251278167858835,20.963034005012158,4.633269084300583,767.6886491942842,24.669211962129545,42.85714285714286,71.42857142857143,15.700000000000045
715.0,739.5,709.3,736.1,731.45,1266140,92611839570000.0,774.9785973009832,740.7149999999996,706.451402699016,44.997484177665974,19.82790769120719,4.869644078681123,765.650671826911,24.330878454782077,35.714285714285715,64.28571428571429,30.200000000000045
713.4,743.9,711.0,731.25,734.22,908626,66712998050000.0,771.22478321395,738.9349999999996,706.6452167860492,43.03862205009336,18.51310354374175,4.685022645118401,763.4312736445296,24.116749442648285,28.571428571428573,57.142857142857146,32.89999999999998
720.0,741.9,716.1,737.4,727.78,1012752,73705583740000.0,769.7517478163381,738.1399999999996,706.5282521836612,46.33043093211157,18.621859304110412,4.937523154900141,761.7518366352051,23.91791535995262,21.42857142857143,50.0,25.799999999999955
730.0,736.0,701.0,708.3,720.37,816155,58793680350000.0,770.906785968038,736.7174999999995,702.528214031961,35.53412627860933,17.679022303089273,3.189940472749875,758.303331045837,23.16918935431793,100.0,42.85714285714286,35.0
701.3,713.65,691.15,701.2,698.96,1051346,73484988745000.0,772.255200396474,734.7824999999996,697.3097996035251,33.42271257521741,17.66774453177581,1.6770736502815495,754.6192451719121,22.11966153215672,100.0,35.714285714285715,22.5
710.0,714.75,684.5,690.5,694.14,953135,66160662160000.0,768.4311519205933,730.6349999999995,692.8388480794058,30.398180443653434,17.597027034288203,0.15706318035794808,750.48251967695,20.90636785747227,100.0,28.571428571428573,30.25
700.0,736.0,699.0,726.0,722.59,1511325,109207353180000.0,763.6510505438084,728.8024999999996,693.9539494561907,47.80884903310939,17.311484627995792,1.6602747607539037,748.9030022784372,20.429337678009144,92.85714285714286,21.42857142857143,37.0
726.5,726.5,704.1,715.8,712.89,918891,65506491404999.99,760.1376560147353,726.8874999999996,693.6373439852639,44.273230684097925,15.63161833653963,2.059331179276292,746.7673247120864,19.986381082793393,85.71428571428572,14.285714285714286,22.399999999999977
714.85,748.0,705.5,740.65,730.62,2158069,157673326870000.0,761.27200643423,727.4874999999995,693.702993565769,53.568349120343505,13.814628656777959,3.977520820999832,746.3726586016293,20.19455113468067,78.57142857142857,7.142857142857143,42.5
742.0,754.6,737.5,748.35,747.43,2246346,167898172430000.0,763.385059583375,728.4024999999996,693.4199404166242,56.08995257333258,18.16715701670875,5.643780556853713,746.5002290144274,20.565985773528332,71.42857142857143,0.0,17.100000000000023
752.0,760.0,739.2,754.25,750.0,1140827,85562177190000.0,766.4900564326472,730.3849999999995,694.2799435673519,58.03046146173825,23.219593156727672,6.937052307304395,747.0002142393031,21.058560737258592,64.28571428571429,100.0,20.799999999999955
758.7,777.0,725.0,763.65,746.41,4960069,370226170800000.0,770.5576823643511,733.1324999999995,695.7073176356479,61.0755995704378,28.733347982982497,8.136297850225683,748.0743939657997,21.960925347380773,57.142857142857146,100.0,52.0
763.65,799.95,758.1,796.4,786.73,4178842,328762719390000.0,782.9145102455751,736.5649999999995,690.2154897544239,69.6110959033306,34.78156768229574,10.685341336376503,751.1921750002642,23.324559385044477,50.0,100.0,41.85000000000002
800.0,821.0,795.25,810.25,810.83,2036578,165132758215000.0,796.3489492278736,739.9474999999995,683.5460507721255,72.44984408518242,40.5208206911916,12.716279051291446,755.0023572583117,25.00682799857345,42.85714285714286,100.0,25.75
802.0,819.0,794.4,811.75,803.55,1982509,159304199125000.0,807.0198850110178,742.7474999999995,678.4751149889812,72.75609693109686,46.06892377858041,13.498881874846525,758.663495499711,26.52404942049289,35.714285714285715,92.85714285714286,24.600000000000023
812.0,829.7,809.0,826.35,819.87,1287879,105589222280000.0,820.1247696785804,746.3149999999995,672.5052303214186,75.67985431492181,52.10948359754932,14.263271953237796,763.0303667577941,28.14337744512759,28.571428571428573,100.0,20.700000000000045
827.0,840.9,822.0,830.6,833.19,1801168,150071309600000.0,832.893042631253,750.4299999999996,667.9669573687462,76.495708843002,57.62479232973785,14.283154342338461,767.3896979347106,29.858243116699324,21.42857142857143,100.0,18.899999999999977
826.0,826.0,803.0,807.8,815.94,2162058,176411956260000.0,839.7022727136203,754.7324999999995,669.7627272863787,63.74838178739992,63.00035559852363,12.076529463412701,769.9968141969873,30.406124905210103,14.285714285714286,92.85714285714286,23.0
808.0,815.0,796.0,810.55,806.75,1926473,155417575785000.0,846.2490160294753,758.7849999999995,671.3209839705237,64.54028594264602,68.4214322694254,10.193064342993129,772.6131487649236,30.554045187247645,7.142857142857143,85.71428571428572,19.0
812.0,834.4,812.0,831.7,825.12,1439543,118780187330000.0,855.72508699233,763.9424999999995,672.159913007669,70.11836591050388,74.90682316392879,9.761896811213775,776.4252036833157,31.167906079488315,0.0,78.57142857142857,22.399999999999977
831.0,875.0,826.15,865.05,851.74,2077376,176938223260000.0,871.1236418482142,770.3899999999995,669.6563581517848,76.57460245648554,80.28946745851586,11.019929947914717,782.1429324779405,32.52949518941778,0.0,100.0,48.85000000000002
845.0,870.95,845.0,862.85,861.62,1487989,128207468705000.0,883.635193010674,776.9699999999996,670.3048069893251,75.38083328950724,85.90638510631665,10.976938564365229,787.3498400600088,33.79382793435228,0.0,92.85714285714286,25.950000000000045
868.0,871.85,851.2,859.5,861.14,934222,80449882005000.0,893.8787115804521,783.0749999999996,672.2712884195471,73.44365538119125,90.49222896767073,10.022334919136746,792.0046890883953,34.98441811317141,0.0,85.71428571428572,20.649999999999977
851.3,875.15,851.3,871.45,864.88,809075,69975347560000.0,902.8347010311786,791.2324999999996,679.6302989688206,75.89854733296487,91.32082900315405,9.499959597462503,797.1301930181762,36.15390280545228,14.285714285714286,100.0,23.850000000000023
879.3,895.0,875.0,888.5,889.4,1296885,115344901895000.0,911.8416525429706,800.5974999999996,689.3533474570287,78.97910447251107,91.59171219086623,9.579698148787596,803.0250192750681,37.603926724520576,7.142857142857143,100.0,20.0
885.0,895.0,875.0,881.65,884.73,1224939,108373538120000.0,914.5556125461178,810.1549999999995,705.7543874538812,74.71602446414165,91.92605425493802,8.485573749105377,808.0975986766766,38.95037750651256,0.0,100.0,20.0
878.15,883.8,871.25,879.1,877.33,1021715,89638132980000.0,918.8018887832288,817.8099999999996,716.8181112167704,73.08431600632957,91.01675105661882,6.968126217609022,812.6783987620523,39.949845750060966,0.0,92.85714285714286,12.549999999999955
885.0,889.4,865.15,883.35,879.78,1074319,94516182970000.0,919.4426439600184,826.1874999999997,732.932356039981,74.1305347598661,90.75210398353666,5.68297340009088,817.237856906436,40.46466814046364,7.142857142857143,85.71428571428572,24.25
888.75,893.85,872.6,878.45,886.0,688946,61040384515000.0,920.1956638638223,833.0774999999996,745.959336136177,70.61432687194782,90.04206005920703,4.013903973448766,821.1870274286015,41.05165306879477,0.0,78.57142857142857,21.25
877.85,888.8,861.1,863.15,871.87,1167698,101808650945000.0,917.5760250941406,838.8174999999995,760.0589749058585,60.63593943258996,87.90887758511546,1.5188462284709807,823.8943159815949,40.80709782532641,21.42857142857143,71.42857142857143,27.699999999999932
860.0,879.7,855.0,874.65,866.08,1041898,90237055700000.0,914.7260174760786,844.8374999999996,774.9489825239207,64.79106649975967,86.91102917038725,0.3437216900201321,827.1688762408469,40.17950093913676,14.285714285714286,64.28571428571429,24.700000000000045
888.0,924.4,885.0,905.1,906.2,2412787,218646930525000.0,915.8815217890276,851.9099999999996,787.9384782109717,73.13422857985378,87.34906704299263,1.2660690022571188,832.1966906769213,40.778071249838135,7.142857142857143,100.0,39.39999999999998
900.0,921.75,900.0,918.9,914.15,1354613,123831532350000.0,923.0238690469705,858.0349999999996,793.0461309530288,75.99821309765551,88.38564792940879,2.3892703355889964,837.7904525687328,41.33388653834654,0.0,92.85714285714286,21.75
838.5,928.0,838.5,922.05,923.85,919827,84977945060000.0,930.4191876214107,863.6249999999997,796.8308123785886,76.63006856359638,88.43147040390544,2.8943792582061114,843.2265524030081,38.882565405922605,0.0,100.0,89.5
910.5,934.0,901.1,930.75,925.95,1275883,118140336800000.0,938.0060127062615,869.5749999999996,801.1439872937377,78.37692723608673,88.60425446365686,3.333192346236533,848.8732264415237,36.79591165957187,0.0,100.0,32.89999999999998
933.0,943.7,925.3,931.25,933.43,1460469,136323832830000.0,945.246162752236,874.8199999999997,804.3938372477634,78.4796479304405,88.27093595169,3.1765473194354215,854.1878569936835,35.16375662311163,85.71428571428572,100.0,18.40000000000009
932.0,935.7,925.1,931.25,931.62,887349,82667099775000.0,951.2970762462367,879.8524999999997,808.4079237537628,78.47964793044049,88.16370256403835,2.615743447547942,859.1596081553813,33.63963749831272,78.57142857142857,92.85714285714286,10.600000000000023
935.7,940.0,932.0,935.45,936.65,532295,49857632795000.0,953.4755093675154,886.2349999999999,818.9944906324844,79.4900614820537,87.7795595026818,2.0930912866737117,864.0815689195503,32.37048762189524,71.42857142857143,85.71428571428572,8.0
942.7,950.8,935.2,945.15,945.24,1034262,97762772440000.0,955.3241701356169,892.9649999999999,830.6058298643829,81.69546664263446,87.6932997093611,1.9679767416219889,869.3117902795792,31.554521084151396,64.28571428571429,100.0,15.599999999999909
989.0,989.0,940.25,948.4,947.14,786284,74472361055000.0,958.9365529441336,898.8,838.6634470558663,82.40000663342659,86.46293537717402,1.6824804350790856,874.4142554228322,31.851974184977227,57.142857142857146,100.0,48.75
940.2,947.0,933.35,939.1,939.78,597191,56123054840000.0,962.9886676336234,902.5024999999999,842.0163323663764,73.41554436551455,85.22357986336556,0.5066797415398128,878.5875292665204,31.788168270530445,50.0,92.85714285714286,13.649999999999977
947.0,947.0,927.8,944.25,939.2,798526,74997292945000.0,966.7922930501459,906.5725,846.3527069498541,75.08691988977392,83.92688683690164,-0.2444986618892031,882.8238177009384,31.453104028028694,42.85714285714286,85.71428571428572,19.200000000000045
945.0,948.8,911.7,918.3,928.59,776796,72132150160000.0,965.8702135359691,909.5125,853.154786464031,55.537954746072124,81.76548880341058,-2.674326109828762,885.1126036557166,30.376252284834145,35.714285714285715,78.57142857142857,37.09999999999991
915.0,937.8,912.0,932.35,927.01,1406005,130337960090000.02,966.9051151731005,912.5574999999999,858.2098848268993,61.55874493963394,81.3748117432983,-3.4701208052393184,888.1601776134123,29.376318523296344,28.571428571428573,71.42857142857143,25.799999999999955
938.0,972.0,937.05,969.65,960.25,1876454,180186567605000.0,975.1296827728092,916.615,858.1003172271908,72.53101823568372,81.92469836461349,-1.7083487639087593,893.4175855093212,29.475436527638774,21.42857142857143,64.28571428571429,34.950000000000045
975.0,980.0,965.25,976.1,974.5,1276505,124395499280000.0,982.9649522838961,921.3374999999999,859.7100477161036,73.95913225742831,82.38610722722395,-0.4007796982656586,898.7519348313004,29.772905682721152,14.285714285714286,57.142857142857146,14.75
975.65,982.0,966.25,979.3,975.39,839131,81848214790000.0,989.6931507978561,926.3474999999999,863.0018492021436,74.68465645549888,82.27525406364616,0.34706486110825097,903.948584197023,30.101551602974617,7.142857142857143,50.0,15.75
983.0,995.95,980.0,990.5,989.04,1026317,101506622745000.0,997.668716541772,931.7049999999999,865.7412834582278,77.15939636548265,82.28211190626203,1.214631975580133,909.5325465068925,30.766284947784932,0.0,100.0,15.950000000000045
992.05,995.0,973.0,977.55,985.65,1009655,99516403030000.0,1000.7391510555827,936.6599999999999,872.580848944417,68.55018087961004,80.9652103884035,0.5677945932851003,913.9207693128994,30.98720956311423,0.0,92.85714285714286,22.0
978.0,981.0,965.25,974.6,973.34,858261,83538337600000.0,998.7043626840443,942.2324999999997,885.7606373159551,66.6674074463996,80.00044999337888,-0.3574513848192069,917.8355583894866,30.75917365480937,50.0,85.71428571428572,15.75
975.5,989.9,975.5,984.7,984.5,488787,48121050710000.0,997.8865712615868,947.7349999999997,897.5834287384125,69.82064216280335,79.89198463862556,-0.5750603372059047,922.1493933321003,30.82107007090151,42.85714285714286,78.57142857142857,14.399999999999977
985.0,989.5,970.0,975.75,981.16,774540,75994511470000.0,998.7931275603554,951.2674999999997,903.741872439644,63.871510949163124,78.73955208116823,-1.5521445071095883,925.6074969880939,30.55788550036677,35.714285714285715,71.42857142857143,19.5
977.5,984.0,966.7,970.7,975.35,969645,94574291710000.0,999.6597518551712,953.8574999999997,908.0552481448283,60.63258069802904,76.95818351750816,-2.7016061229442236,928.5166907307976,30.117686181222656,28.571428571428573,64.28571428571429,17.299999999999955
